vector_id,book_number,chapter_number,book_title,chapter_title,chunk_index,chunk_page,pub_year,cluster_id,cluster_label
31328,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,4,2,2015,18,"Marx, Heidegger, and Historical Ontology"
31329,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,5,2,2015,18,"Marx, Heidegger, and Historical Ontology"
31330,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,6,2,2015,18,"Marx, Heidegger, and Historical Ontology"
31331,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,7,3,2015,18,"Marx, Heidegger, and Historical Ontology"
31332,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,8,3,2015,18,"Marx, Heidegger, and Historical Ontology"
31333,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,9,3,2015,18,"Marx, Heidegger, and Historical Ontology"
31334,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,10,3,2015,18,"Marx, Heidegger, and Historical Ontology"
31335,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,11,4,2015,1,Group Processes and Collaborative Knowledge Building
31336,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,12,4,2015,1,Group Processes and Collaborative Knowledge Building
31337,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,13,4,2015,18,"Marx, Heidegger, and Historical Ontology"
31338,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,14,5,2015,18,"Marx, Heidegger, and Historical Ontology"
31339,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,15,5,2015,11,Group Cognition in Collaborative Learning
31340,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,16,5,2015,18,"Marx, Heidegger, and Historical Ontology"
31341,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,17,5,2015,18,"Marx, Heidegger, and Historical Ontology"
31342,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,18,6,2015,18,"Marx, Heidegger, and Historical Ontology"
31343,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,19,6,2015,18,"Marx, Heidegger, and Historical Ontology"
31344,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,20,6,2015,18,"Marx, Heidegger, and Historical Ontology"
31345,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,21,7,2015,18,"Marx, Heidegger, and Historical Ontology"
31346,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,22,7,2015,18,"Marx, Heidegger, and Historical Ontology"
31347,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,23,7,2015,0,Heidegger's Philosophy of Understanding and Being
31348,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,24,8,2015,0,Heidegger's Philosophy of Understanding and Being
31349,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,25,8,2015,18,"Marx, Heidegger, and Historical Ontology"
31350,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,26,8,2015,18,"Marx, Heidegger, and Historical Ontology"
31351,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,27,8,2015,18,"Marx, Heidegger, and Historical Ontology"
31352,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,28,9,2015,18,"Marx, Heidegger, and Historical Ontology"
31353,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,29,9,2015,18,"Marx, Heidegger, and Historical Ontology"
31354,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,30,9,2015,18,"Marx, Heidegger, and Historical Ontology"
31355,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,31,10,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31356,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,32,10,2015,0,Heidegger's Philosophy of Understanding and Being
31357,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,33,10,2015,0,Heidegger's Philosophy of Understanding and Being
31358,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,34,10,2015,0,Heidegger's Philosophy of Understanding and Being
31359,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,35,11,2015,8,Electronic Music and Sound Technology
31360,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,36,11,2015,17,Foundations and Evolution of CSCL
31361,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,37,11,2015,17,Foundations and Evolution of CSCL
31362,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,38,12,2015,17,Foundations and Evolution of CSCL
31363,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,39,12,2015,0,Heidegger's Philosophy of Understanding and Being
31364,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,40,12,2015,5,Perspectives and Knowledge Construction Systems
31365,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,41,12,2015,5,Perspectives and Knowledge Construction Systems
31366,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,42,13,2015,10,Representing Tacit Knowledge in Design Systems
31367,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,43,13,2015,10,Representing Tacit Knowledge in Design Systems
31368,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,44,13,2015,10,Representing Tacit Knowledge in Design Systems
31369,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,45,14,2015,10,Representing Tacit Knowledge in Design Systems
31370,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,46,14,2015,14,HERMES Language Design and Features
31371,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,47,14,2015,10,Representing Tacit Knowledge in Design Systems
31372,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,48,14,2015,10,Representing Tacit Knowledge in Design Systems
31373,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,49,15,2015,10,Representing Tacit Knowledge in Design Systems
31374,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,50,15,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31375,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,51,15,2015,0,Heidegger's Philosophy of Understanding and Being
31376,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,52,16,2015,18,"Marx, Heidegger, and Historical Ontology"
31377,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,53,16,2015,18,"Marx, Heidegger, and Historical Ontology"
31378,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,54,16,2015,5,Perspectives and Knowledge Construction Systems
31379,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,55,17,2015,14,HERMES Language Design and Features
31380,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,56,17,2015,5,Perspectives and Knowledge Construction Systems
31381,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,57,17,2015,12,Group Cognition and Collaborative Knowledge Building
31382,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,58,17,2015,4,Virtual Math Teams Project and Online Collaboration
31383,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,59,18,2015,12,Group Cognition and Collaborative Knowledge Building
31384,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,60,18,2015,1,Group Processes and Collaborative Knowledge Building
31385,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,61,18,2015,1,Group Processes and Collaborative Knowledge Building
31386,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,62,19,2015,4,Virtual Math Teams Project and Online Collaboration
31387,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,63,19,2015,17,Foundations and Evolution of CSCL
31388,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,64,19,2015,1,Group Processes and Collaborative Knowledge Building
31389,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,65,19,2015,4,Virtual Math Teams Project and Online Collaboration
31390,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,66,20,2015,4,Virtual Math Teams Project and Online Collaboration
31391,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,67,20,2015,11,Group Cognition in Collaborative Learning
31392,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,68,20,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31393,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,69,21,2015,17,Foundations and Evolution of CSCL
31394,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,70,21,2015,5,Perspectives and Knowledge Construction Systems
31395,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,71,21,2015,17,Foundations and Evolution of CSCL
31396,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,72,21,2015,17,Foundations and Evolution of CSCL
31397,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,73,22,2015,17,Foundations and Evolution of CSCL
31398,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,74,22,2015,17,Foundations and Evolution of CSCL
31399,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,75,22,2015,4,Virtual Math Teams Project and Online Collaboration
31400,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,76,23,2015,4,Virtual Math Teams Project and Online Collaboration
31401,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,77,23,2015,4,Virtual Math Teams Project and Online Collaboration
31402,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,78,23,2015,4,Virtual Math Teams Project and Online Collaboration
31403,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,79,23,2015,17,Foundations and Evolution of CSCL
31404,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,80,24,2015,4,Virtual Math Teams Project and Online Collaboration
31405,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,81,24,2015,4,Virtual Math Teams Project and Online Collaboration
31406,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,82,24,2015,4,Virtual Math Teams Project and Online Collaboration
31407,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,83,25,2015,4,Virtual Math Teams Project and Online Collaboration
31408,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,84,25,2015,4,Virtual Math Teams Project and Online Collaboration
31409,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,85,25,2015,0,Heidegger's Philosophy of Understanding and Being
31410,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,86,25,2015,7,Group Discourse in Mathematics Problem-Solving
31411,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,87,26,2015,3,Threading and Response Structure in Chat
31412,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,88,26,2015,3,Threading and Response Structure in Chat
31413,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,89,26,2015,3,Threading and Response Structure in Chat
31414,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,90,27,2015,3,Threading and Response Structure in Chat
31415,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,91,27,2015,4,Virtual Math Teams Project and Online Collaboration
31416,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,92,27,2015,2,Group Cognition in Dynamic Geometry Learning
31417,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,93,27,2015,11,Group Cognition in Collaborative Learning
31418,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,94,28,2015,6,Joint Problem Space and Collaborative Knowledge Construction
31419,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,95,28,2015,12,Group Cognition and Collaborative Knowledge Building
31420,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,96,28,2015,12,Group Cognition and Collaborative Knowledge Building
31421,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,97,29,2015,12,Group Cognition and Collaborative Knowledge Building
31422,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,98,29,2015,12,Group Cognition and Collaborative Knowledge Building
31423,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,99,29,2015,4,Virtual Math Teams Project and Online Collaboration
31424,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,100,30,2015,2,Group Cognition in Dynamic Geometry Learning
31425,18,17,Overview and Autobiographical Essays,Reflections on the Volumes,101,30,2015,2,Group Cognition in Dynamic Geometry Learning
